,src,dst,id,importance,weight,weight_positive,weight_negative,edge_weight
2493,22,10,25,1.0,0.10544232,0.10008713,0.10544232,0.0
2494,7,10,25,2.0,0.11210862,0.11210862,0.10345461,0.025489414102402675
2495,16,10,25,2.0,0.12979169,0.12979169,0.109914385,0.0
2496,14,10,25,1.0,0.10140980000000001,0.08788793,0.10140980000000001,0.0
2497,12,10,25,2.0,0.1271536,0.1271536,0.103003435,0.0
2498,8,10,25,1.0,0.7582369999999999,0.181023,0.7582369999999999,0.025489414102402918
2499,6,10,25,2.0,0.13341695,0.13341695,0.106887765,0.025489414102402654
2500,4,10,25,2.0,0.10402541,0.065414235,0.10402541,0.025489414102402675
2501,18,10,25,1.0,0.48575747,0.48575747,0.11433772,0.0
2502,24,10,25,2.0,0.11056096,0.07304341,0.11056096,0.0
2503,11,10,25,1.0,0.5675819000000001,0.2016312,0.5675819000000001,0.0
2504,21,23,25,2.0,0.10119966400000001,0.07811531,0.10119966400000001,0.025489414102402727
2505,0,23,25,2.0,0.8456411,0.09733422,0.8456411,0.0254894141024027
2506,17,23,25,2.0,0.76528585,0.76528585,0.117769696,0.02548941410240267
2507,1,23,25,2.0,0.10756638,0.10422254,0.10756638,0.025489414102402665
2508,5,23,25,2.0,0.110983826,0.09518739999999999,0.110983826,0.0254894141024027
2509,9,23,25,1.0,0.61622095,0.20231317,0.61622095,0.025489414102402654
2510,2,23,25,1.0,0.14982525,0.14982525,0.07659692,0.025489414102402658
2511,3,23,25,1.0,0.14051454,0.14051454,0.08045085,0.0254894141024028
2512,20,23,25,2.0,0.10384534,0.079643644,0.10384534,0.025489414102402675
2513,13,23,25,1.0,0.8062479,0.8062479,0.11414742,0.025489414102402682
2514,22,23,25,1.0,0.10110912,0.095176876,0.10110912,0.025489414102402682
2515,7,23,25,2.0,0.10860443,0.07364763,0.10860443,0.025489414102402665
2516,16,23,25,2.0,0.095472455,0.09076083,0.095472455,0.025489414102402717
2517,14,23,25,1.0,0.11596979,0.09992192,0.11596979,0.0254894141024027
2518,12,23,25,2.0,0.10918152,0.10918152,0.09535363,0.025489414102402616
2519,8,23,25,1.0,0.40863153,0.23170552,0.40863153,0.02548941410240277
2520,6,23,25,2.0,0.12173058,0.12173058,0.118488505,0.02548941410240267
2521,4,23,25,2.0,0.10586406,0.08971139,0.10586406,0.025489414102402658
2522,18,23,25,1.0,0.35035393,0.35035393,0.119068064,0.025489414102402637
2523,24,23,25,2.0,0.10998310000000001,0.10998310000000001,0.099435605,0.0
2524,11,23,25,1.0,0.70551604,0.19038194,0.70551604,0.025489414102402637
2525,21,19,25,2.0,0.93517095,0.93517095,0.089227244,0.0
2526,0,19,25,2.0,0.74007297,0.07479799,0.74007297,0.025489414102402696
2527,17,19,25,2.0,0.8415097,0.8415097,0.15361765,0.025489414102402744
2528,1,19,25,2.0,0.11741999,0.11741999,0.092442736,0.025489414102402734
2529,5,19,25,2.0,0.09780665,0.09505541,0.09780665,0.025489414102402703
2530,9,19,25,1.0,0.6484006999999999,0.15842816,0.6484006999999999,0.025489414102402654
2531,2,19,25,1.0,0.18365423,0.18365423,0.083186984,0.025489414102402682
2532,3,19,25,1.0,0.9258803,0.1440295,0.9258803,0.025489414102402682
2533,20,19,25,2.0,0.105334185,0.07368469999999999,0.105334185,0.0
2534,13,19,25,1.0,0.7059268,0.7059268,0.120058574,0.025489414102402706
2535,22,19,25,1.0,0.13373663,0.13373663,0.09303737,0.0
2536,7,19,25,2.0,0.12491347,0.12491347,0.10289431,0.025489414102402727
2537,16,19,25,2.0,0.1173193,0.1173193,0.11579673,0.02548941410240264
2538,14,19,25,1.0,0.11265737,0.09679691,0.11265737,0.02548941410240268
2539,12,19,25,2.0,0.11419015,0.11419015,0.07980747,0.025489414102402633
2540,8,19,25,1.0,0.8919874,0.15886734,0.8919874,0.025489414102402807
2541,6,19,25,2.0,0.12107541,0.12107541,0.10111018,0.02548941410240263
2542,4,19,25,2.0,0.111074045,0.09525872,0.111074045,0.025489414102402654
2543,18,19,25,1.0,0.09817749,0.07642032,0.09817749,0.025489414102402706
2544,24,19,25,2.0,0.10048273,0.10048273,0.099721886,0.0
2545,11,19,25,1.0,0.7038738,0.15710136,0.7038738,0.025489414102402665
2546,27,15,26,0.0,0.0,0.0,0.0,0.0
2547,8,15,26,0.0,0.0,0.0,0.0,0.0
2548,27,14,26,0.0,0.0,0.0,0.0,0.0
2549,8,14,26,0.0,0.0,0.0,0.0,0.0
2550,27,12,26,0.0,0.0,0.0,0.0,0.0
2551,8,12,26,0.0,0.0,0.0,0.0,0.0
2552,17,7,26,0.0,0.0,0.0,0.0,0.0
2553,37,7,26,0.0,0.0,0.0,0.0,0.0
2554,11,7,26,0.0,0.0,0.0,0.0,0.0
2555,17,24,26,0.0,0.0,0.0,0.0,0.0
2556,37,24,26,0.0,0.0,0.0,0.0,0.0
2557,11,24,26,0.0,0.0,0.0,0.0,0.0
2558,17,3,26,0.0,0.0,0.0,0.0,0.0
2559,37,3,26,0.0,0.0,0.0,0.0,0.0
2560,11,3,26,0.0,0.0,0.0,0.0,0.0
2561,34,16,26,0.0,0.0,0.0,0.0,0.0
2562,38,16,26,0.0,0.0,0.0,0.0,0.0
2563,26,16,26,0.0,0.0,0.0,0.0,0.0
2564,34,1,26,0.0,0.0,0.0,0.0,0.0
2565,38,1,26,0.0,0.0,0.0,0.0,0.0
2566,26,1,26,0.0,0.0,0.0,0.0,0.0
2567,34,9,26,0.0,0.0,0.0,0.0,0.0
2568,38,9,26,0.0,0.0,0.0,0.0,0.0
2569,26,9,26,0.0,0.0,0.0,0.0,0.0
2570,0,22,26,0.0,0.82387435,0.6456706,0.82387435,0.0
2571,36,22,26,0.0,0.93434244,0.93434244,0.07636374,0.0
2572,0,18,26,0.0,0.8919864,0.5317495,0.8919864,0.0
2573,36,18,26,0.0,0.92531115,0.12015602,0.92531115,0.0
2574,0,43,26,0.0,0.8832378000000001,0.55253047,0.8832378000000001,0.0
2575,36,43,26,0.0,0.94206667,0.94206667,0.93816984,0.0
2576,20,6,26,0.0,0.0,0.0,0.0,0.0
2577,5,6,26,0.0,0.0,0.0,0.0,0.0
2578,20,10,26,0.0,0.0,0.0,0.0,0.0
2579,5,10,26,0.0,0.0,0.0,0.0,0.0
2580,33,10,26,0.0,0.0,0.0,0.0,0.0
2581,20,42,26,0.0,0.0,0.0,0.0,0.0
2582,5,42,26,0.0,0.0,0.0,0.0,0.0
2583,33,42,26,0.0,0.0,0.0,0.0,0.0
2584,13,41,26,0.0,0.0,0.0,0.0,0.0
2585,39,41,26,0.0,0.0,0.0,0.0,0.0
2586,13,21,26,0.0,0.0,0.0,0.0,0.0
2587,39,21,26,0.0,0.0,0.0,0.0,0.0
2588,13,40,26,0.0,0.0,0.0,0.0,0.0
2589,39,40,26,0.0,0.0,0.0,0.0,0.0
2590,25,31,26,0.25,0.0,0.0,0.0,0.0
2591,29,31,26,1.25,0.0,0.0,0.0,0.0
2592,32,31,26,0.25,0.0,0.0,0.0,0.0
2593,25,4,26,0.25,0.0,0.0,0.0,0.0
2594,29,4,26,1.25,0.0,0.0,0.0,0.0
2595,32,4,26,0.25,0.0,0.0,0.0,0.0
2596,25,23,26,0.25,0.0,0.0,0.0,0.0
2597,29,23,26,1.25,0.0,0.0,0.0,0.0
2598,32,23,26,0.25,0.0,0.0,0.0,0.0
2599,2,28,26,0.0,0.0,0.0,0.0,0.0
2600,44,28,26,0.0,0.0,0.0,0.0,0.0
2601,35,28,26,0.0,0.0,0.0,0.0,0.0
2602,2,19,26,0.0,0.0,0.0,0.0,0.0
2603,44,19,26,0.0,0.0,0.0,0.0,0.0
2604,35,19,26,0.0,0.0,0.0,0.0,0.0
2605,2,30,26,0.0,0.0,0.0,0.0,0.0
2606,44,30,26,0.0,0.0,0.0,0.0,0.0
2607,35,30,26,0.0,0.0,0.0,0.0,0.0
2608,16,11,27,0.0,0.0,0.0,0.0,0.0
2609,10,11,27,0.0,0.0,0.0,0.0,0.0
2610,16,26,27,0.0,0.0,0.0,0.0,0.0
2611,10,26,27,0.0,0.0,0.0,0.0,0.0
2612,16,28,27,0.0,0.0,0.0,0.0,0.0
2613,10,28,27,0.0,0.0,0.0,0.0,0.0
2614,7,43,27,0.0,0.0,0.0,0.0,0.0
2615,18,43,27,0.0,0.0,0.0,0.0,0.0
2616,19,43,27,0.0,0.0,0.0,0.0,0.0
2617,33,43,27,0.0,0.0,0.0,0.0,0.0
2618,7,30,27,0.0,0.0,0.0,0.0,0.0
2619,18,30,27,0.0,0.0,0.0,0.0,0.0
2620,19,30,27,0.0,0.0,0.0,0.0,0.0
2621,33,30,27,0.0,0.0,0.0,0.0,0.0
2622,7,35,27,0.0,0.0,0.0,0.0,0.0
2623,18,35,27,0.0,0.0,0.0,0.0,0.0
2624,19,35,27,0.0,0.0,0.0,0.0,0.0
2625,33,35,27,0.0,0.0,0.0,0.0,0.0
2626,2,1,27,1.3333333333333333,0.8777290000000001,0.28026456,0.8777290000000001,0.0
2627,17,1,27,1.3333333333333333,0.922257,0.67934406,0.922257,0.0
2628,2,20,27,1.3333333333333333,0.1671759,0.1671759,0.10040437,0.0
2629,17,20,27,1.3333333333333333,0.14046778,0.14046778,0.11180627,0.0
2630,15,20,27,1.1666666666666665,0.42822257,0.42822257,0.07170419,0.0
2631,3,20,27,1.1666666666666665,0.9154681,0.78155303,0.9154681,0.0
2632,2,42,27,1.3333333333333333,0.49857154,0.49857154,0.08161549,0.0
2633,17,42,27,1.3333333333333333,0.43346617,0.43346617,0.09194919,0.0
2634,15,42,27,1.1666666666666665,0.2986729,0.2986729,0.23502578,0.0
2635,3,42,27,1.1666666666666665,0.46756533,0.29617852,0.46756533,0.0
2636,5,37,27,0.0,0.0,0.0,0.0,0.0
2637,6,37,27,0.0,0.0,0.0,0.0,0.0
2638,13,37,27,0.0,0.0,0.0,0.0,0.0
2639,5,29,27,0.0,0.0,0.0,0.0,0.0
2640,6,29,27,0.0,0.0,0.0,0.0,0.0
2641,13,29,27,0.0,0.0,0.0,0.0,0.0
2642,5,8,27,0.0,0.0,0.0,0.0,0.0
2643,6,8,27,0.0,0.0,0.0,0.0,0.0
2644,13,8,27,0.0,0.0,0.0,0.0,0.0
2645,4,24,27,0.0,0.0,0.0,0.0,0.0
2646,41,24,27,0.0,0.0,0.0,0.0,0.0
2647,4,25,27,0.0,0.0,0.0,0.0,0.0
2648,41,25,27,0.0,0.0,0.0,0.0,0.0
2649,4,39,27,0.0,0.0,0.0,0.0,0.0
2650,41,39,27,0.0,0.0,0.0,0.0,0.0
2651,14,22,27,0.0,0.0,0.0,0.0,0.0
2652,36,22,27,0.0,0.0,0.0,0.0,0.0
2653,14,31,27,0.0,0.0,0.0,0.0,0.0
2654,36,31,27,0.0,0.0,0.0,0.0,0.0
2655,14,34,27,0.0,0.0,0.0,0.0,0.0
2656,36,34,27,0.0,0.0,0.0,0.0,0.0
2657,23,40,27,0.0,0.0,0.0,0.0,0.0
2658,38,40,27,0.0,0.0,0.0,0.0,0.0
2659,23,9,27,0.0,0.0,0.0,0.0,0.0
2660,38,9,27,0.0,0.0,0.0,0.0,0.0
2661,23,27,27,0.0,0.0,0.0,0.0,0.0
2662,38,27,27,0.0,0.0,0.0,0.0,0.0
2663,21,12,27,0.0,0.0,0.0,0.0,0.0
2664,15,32,27,0.6666666666666666,0.9124224,0.6259852,0.9124224,0.0
2665,3,32,27,0.6666666666666666,0.40121785,0.40121785,0.39210257,0.0
2666,15,0,27,0.6666666666666666,0.93938136,0.8035205,0.93938136,0.0
2667,3,0,27,0.6666666666666666,0.8638906,0.8638906,0.1712804,0.0
2668,15,20,28,2.0,0.11057676400000001,0.11057676400000001,0.101103485,0.023531716466418502
2669,16,20,28,2.0,0.16581972,0.096366465,0.16581972,0.007401473214071193
2670,15,13,28,1.625,0.18970661,0.18970661,0.09979235,0.0
2671,8,13,28,0.625,0.9401127,0.9401127,0.12174525,0.037837898134413205
2672,4,13,28,0.625,0.11351419,0.0756801,0.11351419,0.037837898134414
2673,18,13,28,1.375,0.10176392,0.07905747,0.10176392,0.0
2674,14,13,28,0.625,0.09915916,0.09915916,0.08931759,0.0
2675,0,13,28,0.625,0.61908704,0.10051560000000001,0.61908704,0.031653367732495566
2676,21,13,28,0.625,0.08015664,0.07051101,0.08015664,0.0
2677,2,13,28,0.625,0.119535275,0.092205286,0.119535275,0.03165336773249631
2678,11,13,28,0.625,0.11464754,0.11464754,0.10849465,0.03165336773249677
2679,6,13,28,0.625,0.110210374,0.09313933,0.110210374,0.03165336773249532
2680,1,13,28,0.625,0.10919444,0.07450858,0.10919444,0.0316533677324958
2681,7,13,28,0.625,0.9180908000000001,0.9180908000000001,0.10817025,0.03165336773249663
2682,22,13,28,0.625,0.9149193000000001,0.9149193000000001,0.098349564,0.0
2683,23,13,28,0.625,0.10104279,0.09206363,0.10104279,0.0
2684,12,13,28,0.625,0.109523155,0.09301365,0.109523155,0.03165336773249601
2685,5,13,28,0.625,0.13183844,0.13183844,0.10016585,0.031653367732496066
2686,19,13,28,0.625,0.09894055,0.09894055,0.09559066599999999,0.0
2687,17,13,28,0.625,0.13131562,0.13131562,0.10178652,0.0
2688,15,9,28,1.5,0.25351363,0.25351363,0.08160548,0.0
2689,8,9,28,0.5,0.9419984,0.9419984,0.11224807,0.03783789813441356
2690,4,9,28,0.5,0.31665292,0.31665292,0.10482585,0.03783789813441373
2691,18,9,28,1.25,0.13727747,0.101329595,0.13727747,0.0
2692,14,9,28,0.5,0.09574002,0.08936541,0.09574002,0.0
2693,0,9,28,0.5,0.655251,0.1309634,0.655251,0.03165336773249517
2694,21,9,28,0.5,0.13031016,0.08448192,0.13031016,0.0
2695,2,9,28,0.5,0.103198215,0.09899146,0.103198215,0.03165336773249551
2696,11,9,28,0.5,0.1334144,0.0745895,0.1334144,0.0
2697,6,9,28,0.5,0.10081085,0.10029409,0.10081085,0.031653367732495316
2698,1,9,28,0.5,0.089531,0.08878188599999999,0.089531,0.03165336773249489
2699,7,9,28,0.5,0.12278957,0.097018,0.12278957,0.031653367732495094
2700,22,9,28,0.5,0.106748395,0.106748395,0.09122899999999999,0.0
2701,23,9,28,0.5,0.120691895,0.08878767,0.120691895,0.0
2702,12,9,28,0.5,0.9456738000000001,0.9456738000000001,0.10633818,0.0
2703,5,9,28,0.5,0.9080277,0.9080277,0.1067077,0.031653367732495497
2704,19,9,28,0.5,0.73502326,0.73502326,0.11311441,0.0
2705,17,9,28,0.5,0.12860833,0.12860833,0.10103502,0.0
2706,15,10,28,1.5,0.16244021,0.16244021,0.08265545,0.0
2707,16,10,28,1.5,0.14923607,0.14923607,0.109006904,0.0
2708,8,10,28,0.5,0.12821253,0.118425734,0.12821253,0.039261547431867695
2709,4,10,28,0.5,0.9118190999999999,0.9118190999999999,0.11570473,0.03926154743186781
2710,18,10,28,1.25,0.123817354,0.09360589,0.123817354,0.0
2711,14,10,28,0.5,0.12504238,0.08629443,0.12504238,0.0
2712,0,10,28,0.5,0.5989021999999999,0.09953535,0.5989021999999999,0.03315551458558757
2713,21,10,28,0.5,0.12828135,0.079164796,0.12828135,0.0
2714,2,10,28,0.5,0.09928431,0.09928431,0.094252005,0.03315551458558508
2715,11,10,28,0.5,0.12642984,0.06155953,0.12642984,0.0
2716,6,10,28,0.5,0.11345457,0.08315377,0.11345457,0.033155514585586084
2717,1,10,28,0.5,0.114236854,0.09170315,0.114236854,0.03315551458558672
2718,7,10,28,0.5,0.86874044,0.86874044,0.12108078,0.033155514585586895
2719,22,10,28,0.5,0.11385906,0.104312785,0.11385906,0.0
2720,23,10,28,0.5,0.109792456,0.09869707,0.109792456,0.0
2721,12,10,28,0.5,0.12247176,0.08061267400000001,0.12247176,0.0
2722,5,10,28,0.5,0.8899868000000001,0.8899868000000001,0.10133279,0.03315551458558471
2723,19,10,28,0.5,0.13228589999999998,0.13228589999999998,0.11229289,0.0
2724,17,10,28,0.5,0.9578745999999999,0.09846077,0.9578745999999999,0.0
2725,8,24,28,0.25,0.16451445,0.10922993,0.16451445,0.02011965770405041
2726,4,24,28,0.25,0.13730009,0.11693493,0.13730009,0.02011965770405045
2727,18,24,28,1.0,0.87420726,0.87420726,0.10669169999999999,0.020119657704050487
2728,14,3,28,0.0,0.1266848,0.12592143,0.1266848,0.0
2729,0,3,28,0.0,0.48955253,0.13015482,0.48955253,0.029451068198766004
2730,21,3,28,0.0,0.09375675,0.09375675,0.084870055,0.0
2731,2,3,28,0.0,0.12533881,0.10131649,0.12533881,0.02945106819876486
2732,11,3,28,0.0,0.13222781,0.13222781,0.08691594,0.0
2733,6,3,28,0.0,0.0856553,0.0856553,0.08522086,0.0
2734,1,3,28,0.0,0.08566368,0.05770875,0.08566368,0.02945106819876495
2735,7,3,28,0.0,0.08406563,0.08371743599999999,0.08406563,0.0
2736,22,3,28,0.0,0.9207396999999999,0.9207396999999999,0.9086822,0.0
2737,23,3,28,0.0,0.116982356,0.090626076,0.116982356,0.0
2738,12,3,28,0.0,0.11387048,0.11124946,0.11387048,0.0
2739,5,3,28,0.0,0.14438729,0.14438729,0.09984023,0.0
2740,19,3,28,0.0,0.09929311,0.09929311,0.07701054,0.0
2741,17,3,28,0.0,0.15764853,0.14010069,0.15764853,0.0
2742,3,0,29,0.75,0.7832303,0.7832303,0.099467285,0.0
2743,14,0,29,0.75,0.7652899999999999,0.7652899999999999,0.10961742,0.0
2744,15,0,29,0.75,0.7709374,0.7709374,0.110330395,0.0
2745,7,0,29,0.75,0.79449296,0.79449296,0.1315614,0.0
2746,22,0,29,0.75,0.7934734,0.7934734,0.11317533,0.0
2747,11,0,29,1.625,0.8532765,0.8532765,0.1371381,0.0
2748,8,0,29,0.75,0.8392722,0.8392722,0.12380737,0.0
2749,16,0,29,1.625,0.81985533,0.81985533,0.10253169,0.0
2750,17,0,29,1.75,0.7863054,0.7863054,0.11504934,0.0
2751,6,0,29,0.75,0.7246005,0.7246005,0.10030907,0.0
2752,19,0,29,0.75,0.72834253,0.72834253,0.12331511,0.0
2753,5,0,29,0.75,0.8137944,0.8137944,0.121800855,0.0
2754,18,0,29,0.75,0.7566961,0.7566961,0.13891794,0.0
2755,13,0,29,0.75,0.6844548,0.6844548,0.10502385,0.0
2756,21,0,29,0.75,0.7403246,0.7403246,0.12870193,0.0
2757,4,0,29,0.75,0.8000026,0.8000026,0.13064189999999998,0.0
2758,12,0,29,0.75,0.8063366,0.8063366,0.13203861,0.0
2759,20,0,29,0.75,0.8672045,0.8672045,0.13483389,0.0
2760,9,0,29,0.75,0.8278485999999999,0.8278485999999999,0.12866786,0.0
2761,3,1,29,0.75,0.11322762,0.08404107400000001,0.11322762,0.0
2762,14,1,29,0.75,0.12395801,0.07332109,0.12395801,0.0
2763,15,1,29,0.75,0.10804715,0.09053241,0.10804715,0.0
2764,7,1,29,0.75,0.91609424,0.91609424,0.09270608400000001,0.0
2765,22,1,29,0.75,0.95313275,0.95313275,0.13207212,0.0
2766,11,1,29,1.625,0.1342058,0.12377743,0.1342058,0.0
2767,8,1,29,0.75,0.14273192,0.14273192,0.12364102,0.0
2768,16,1,29,1.625,0.30025014,0.30025014,0.11062053,0.0
2769,17,1,29,1.75,0.91629887,0.91629887,0.13110854,0.0
2770,6,1,29,0.75,0.15581372,0.1213809,0.15581372,0.0
2771,19,1,29,0.75,0.13933659,0.13933659,0.07086604,0.0
2772,5,1,29,0.75,0.95913565,0.95913565,0.12379081,0.0
2773,18,1,29,0.75,0.11523022,0.07734002,0.11523022,0.0
2774,13,1,29,0.75,0.111455426,0.111455426,0.08329223,0.0
2775,21,1,29,0.75,0.12358183,0.09522331,0.12358183,0.0
2776,4,1,29,0.75,0.16177796,0.07515879,0.16177796,0.0
2777,12,1,29,0.75,0.11355989,0.10298792,0.11355989,0.0
2778,20,1,29,0.75,0.11088339999999998,0.11088339999999998,0.10511455,0.0
2779,9,1,29,0.75,0.10477269999999998,0.10307147,0.10477269999999998,0.0
2780,3,2,29,0.75,0.10492434,0.07721995,0.10492434,0.0
2781,14,2,29,0.75,0.12084404,0.09691378,0.12084404,0.0
2782,15,2,29,0.75,0.098326825,0.098326825,0.094941184,0.0
2783,7,2,29,0.75,0.1271143,0.119091175,0.1271143,0.0
2784,22,2,29,0.75,0.12521832,0.100553356,0.12521832,0.0
2785,11,2,29,1.625,0.10706495,0.10706495,0.10090501,0.0
2786,8,2,29,0.75,0.14188437,0.14188437,0.11671826,0.0
2787,16,2,29,1.625,0.8695429,0.8695429,0.13068007,0.0
2788,17,2,29,1.75,0.13099127,0.11294494599999999,0.13099127,0.0
2789,6,2,29,0.75,0.10824185,0.099677734,0.10824185,0.0
2790,19,2,29,0.75,0.92787194,0.098047085,0.92787194,0.0
2791,5,2,29,0.75,0.10331272,0.10331272,0.094877586,0.0
2792,18,2,29,0.75,0.12997095,0.12997095,0.111354865,0.0
2793,13,2,29,0.75,0.117056295,0.088928446,0.117056295,0.0
2794,21,2,29,0.75,0.11443176,0.08933404,0.11443176,0.0
2795,4,2,29,0.75,0.93841845,0.93841845,0.1333571,0.0
2796,12,2,29,0.75,0.11503219599999999,0.10127187,0.11503219599999999,0.0
2797,20,2,29,0.75,0.120379195,0.105377756,0.120379195,0.0
2798,9,2,29,0.75,0.11338462,0.11338462,0.10326787,0.0
2799,3,10,29,0.75,0.111486875,0.111486875,0.108941175,0.028164388644937862
2800,14,10,29,0.75,0.09599060599999999,0.07807701,0.09599060599999999,0.0
2801,15,10,29,0.75,0.96193784,0.08962125,0.96193784,0.0
2802,7,10,29,0.75,0.10417966,0.092912026,0.10417966,0.02816438864493776
2803,22,10,29,0.75,0.12062897,0.120496504,0.12062897,0.0
2804,11,10,29,1.625,0.14197081,0.14197081,0.09926994,0.0
2805,8,10,29,0.75,0.11408527,0.11408527,0.11228002599999999,0.028164388644937935
2806,16,10,29,1.625,0.2668212,0.2668212,0.14040709,0.0
2807,17,10,29,1.75,0.12759945,0.09557302,0.12759945,0.0
2808,6,10,29,0.75,0.09891687,0.09716356,0.09891687,0.028164388644937862
2809,19,10,29,0.75,0.12064919,0.12064919,0.08386837,0.0
2810,5,10,29,0.75,0.101480655,0.078939565,0.101480655,0.02816438864493782
2811,18,10,29,0.75,0.12529762,0.11053318,0.12529762,0.0
2812,13,10,29,0.75,0.13526574,0.09028115,0.13526574,0.0
2813,21,10,29,0.75,0.11133484,0.09484478,0.11133484,0.0
2814,4,10,29,0.75,0.13457002,0.12660086,0.13457002,0.028164388644937893
2815,12,10,29,0.75,0.14798,0.096384645,0.14798,0.0
2816,20,10,29,0.75,0.10858013,0.10858013,0.09814495599999999,0.0
2817,9,10,29,0.75,0.9584089,0.9584089,0.10838523,0.028164388644937935
2818,23,37,30,2.0,0.11688782,0.11688782,0.10000754,0.0356631908531682
2819,25,37,30,2.0,0.10943407599999999,0.09614295,0.10943407599999999,0.0450524407669776
2820,35,37,30,2.0,0.10680982,0.10680982,0.095516466,0.04505244076697768
2821,26,37,30,2.0,0.13774619,0.13774619,0.106066816,0.04505244076697733
2822,17,37,30,2.0,0.10761692,0.10761692,0.09731721,0.04505244076697757
2823,23,27,30,2.0,0.13113263,0.13113263,0.08698531,0.035663190853168124
2824,25,27,30,2.0,0.11465593,0.11465593,0.09521053,0.04505244076697757
2825,35,27,30,2.0,0.10170699,0.10170699,0.09340265,0.0
2826,26,27,30,2.0,0.11957317,0.11957317,0.10204755,0.04505244076697747
2827,17,27,30,2.0,0.1072374,0.104741044,0.1072374,0.04505244076697762
2828,23,4,30,2.0,0.11402134,0.11402134,0.10797681,0.0
2829,25,4,30,2.0,0.099584684,0.099584684,0.096823774,0.0
2830,35,4,30,2.0,0.10289184,0.10289184,0.08420445,0.0
2831,26,4,30,2.0,0.12003084,0.12003084,0.096465655,0.0
2832,17,4,30,2.0,0.09551778400000001,0.09551778400000001,0.09456597,0.0
2833,25,24,30,1.75,0.102006584,0.07256441,0.102006584,0.0
2834,35,24,30,1.75,0.111325525,0.0835485,0.111325525,0.0
2835,26,24,30,1.75,0.6309279000000001,0.6309279000000001,0.09181621,0.0
2836,17,24,30,1.75,0.09748375,0.07393655,0.09748375,0.1300663386987371
2837,21,24,30,1.5,0.36046734,0.32152548,0.36046734,0.13386863187226233
2838,0,24,30,1.5,0.76366824,0.07873006,0.76366824,0.13386863187226186
2839,16,24,30,1.5,0.21055715,0.21055715,0.105365165,0.22494430405883573
2840,28,24,30,1.5,0.1567399,0.1567399,0.102300726,0.0
2841,11,24,30,1.5,0.26405585,0.26405585,0.10705065,0.13386863187226197
2842,1,24,30,1.5,0.20382772,0.20382772,0.09712048,0.13386863187226178
2843,2,24,30,1.5,0.18860506,0.18860506,0.10443585,0.13386863187226214
2844,3,24,30,1.5,0.22099182,0.22099182,0.07931341,0.044210709637207544
2845,14,24,30,1.25,0.26462904,0.26462904,0.08079392,0.04421070963720749
2846,34,24,30,1.5,0.3206965,0.3206965,0.12363102,0.0
2847,22,24,30,1.5,0.36743665,0.36743665,0.10124298,0.04421070963720751
2848,33,24,30,1.5,0.12693746,0.12693746,0.09594127,0.0
2849,29,24,30,1.5,0.18025818,0.18025818,0.095628224,0.0
2850,6,24,30,1.5,0.45712876,0.45712876,0.07815039,0.04421070963720824
2851,36,24,30,1.5,0.42538935,0.42538935,0.07246077,0.0
2852,15,24,30,0.75,0.19814605,0.19814605,0.085092,0.04421070963720789
2853,21,10,30,1.125,0.54509157,0.11006135,0.54509157,0.0
2854,0,10,30,1.125,0.7124491,0.10762664,0.7124491,0.029317677684283963
2855,21,30,30,1.125,0.09619760000000001,0.09619760000000001,0.09525762,0.029317677684283946
2856,0,30,30,1.125,0.71388453,0.117230624,0.71388453,0.029317677684283994
2857,21,7,30,1.125,0.24148574,0.10835437,0.24148574,0.0
2858,0,7,30,1.125,0.72472817,0.110453494,0.72472817,0.029317677684283956
2859,16,9,30,1.25,0.10528984,0.10428232,0.10528984,0.0
2860,12,9,30,1.0,0.097359136,0.09620421,0.097359136,0.0
2861,16,20,30,1.25,0.10119635,0.091230854,0.10119635,0.053809660266820304
2862,12,20,30,1.0,0.09451997,0.09451997,0.07761069400000001,0.025026268029419912
2863,16,13,30,1.25,0.10120001,0.10120001,0.08192391,0.0
2864,12,13,30,1.0,0.10286171,0.10247453,0.10286171,0.02502626802942051
2865,28,31,30,1.125,0.09407898,0.08604354,0.09407898,0.02931767768428397
2866,11,31,30,1.125,0.10502084,0.10502084,0.098528676,0.029317677684284008
2867,28,32,30,1.125,0.10519888,0.10519888,0.09678388,0.029317677684283963
2868,11,32,30,1.125,0.10347172,0.08608667,0.10347172,0.02931767768428399
2869,28,18,30,1.125,0.098677315,0.098677315,0.08611428,0.0
2870,11,18,30,1.125,0.104013674,0.10235004,0.104013674,0.029317677684283956
2871,1,8,30,1.125,0.1035751,0.09778994,0.1035751,0.029317677684283963
2872,2,8,30,1.125,0.0952392,0.0952392,0.093635604,0.029317677684283994
2873,1,5,30,1.125,0.09625731,0.09625731,0.09110131,0.02931767768428398
2874,2,5,30,1.125,0.0982973,0.09819776599999999,0.0982973,0.02931767768428398
2875,1,19,30,1.125,0.10342391599999999,0.0994463,0.10342391599999999,0.029317677684283935
2876,2,19,30,1.125,0.10749431,0.10749431,0.09431905,0.029317677684284005
2877,7,12,31,0.5,0.9216068000000001,0.9216068000000001,0.10465884,0.03002436242340794
2878,1,12,31,0.5,0.10932662,0.10932662,0.07412349,0.03002436242340786
2879,9,12,31,0.5,0.896681,0.896681,0.11185517,0.030024362423407877
2880,11,12,31,0.5,0.9237953000000001,0.9237953000000001,0.08988748,0.030024362423407877
2881,3,12,31,0.5,0.09392507,0.09392507,0.07817235,0.03002436242340783
2882,20,12,31,0.5,0.09813147,0.09813147,0.068214975,0.0
